ID,Name,Level,Rating,Tags,link
scp-1108,A Swamp God,Euclid,195,"['audio', 'meteorological', 'reptile', 'uncontained']",https://scp-wiki.wikidot.com/scp-1108
scp-1109,The Painkiller,Safe,168,"['artifact', 'sensory', 'tactile']",https://scp-wiki.wikidot.com/scp-1109
scp-1110,Videos of a Robbery,Euclid,230,"['humanoid', 'photographic', 'telekinetic']",https://scp-wiki.wikidot.com/scp-1110
scp-1111,The White Dog,Euclid,670,"['canine', 'ghost', 'hostile', 'humanoid', 'intangible']",https://scp-wiki.wikidot.com/scp-1111
scp-1112,Shadow Play,Safe,109,"['artifact', 'autonomous', 'mind-affecting', 'shadow', 'telepathic', 'visual']",https://scp-wiki.wikidot.com/scp-1112
scp-1113,Lachesis' Spinner,Safe,144,"['humanoid', 'toy']",https://scp-wiki.wikidot.com/scp-1113
scp-1114,What a Dummy,Euclid,188,"['artifact', 'humanoid', 'meta', 'metamorphic', 'telekinetic']",https://scp-wiki.wikidot.com/scp-1114
scp-1115,Distant Early Warning,Euclid,297,"['airborne', 'language', 'swarm']",https://scp-wiki.wikidot.com/scp-1115
scp-1116,Humanoid Remote Drones,Euclid,79,"['alive', 'humanoid', 'transmission']",https://scp-wiki.wikidot.com/scp-1116
scp-1117,Feasting Table,Euclid,111,"['cognitohazard', 'food', 'gustatory', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1117
scp-1118,Os Sumum,Safe,152,"['acoustic', 'gru-division-p', 'historical', 'mechanical', 'mind-affecting', 'skeletal', 'telepathic', 'tool']",https://scp-wiki.wikidot.com/scp-1118
scp-1119,No Touching,Euclid,175,"['alive', 'ectoentropic', 'entropic', 'humanoid', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1119
scp-1120,Freeze Tag,Euclid,147,"['autonomous', 'historical', 'humanoid', 'skeletal', 'tactile']",https://scp-wiki.wikidot.com/scp-1120
scp-1121,The Skinning Disease,Euclid,165,"['bacteria', 'mind-affecting', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1121
scp-1122,The House of Tomorrow,Euclid,319,"['adaptive', 'alive', 'building', 'future', 'humanoid', 'location']",https://scp-wiki.wikidot.com/scp-1122
scp-1123,Atrocity Skull,Safe,434,"['hallucination', 'mind-affecting', 'skeletal', 'tactile']",https://scp-wiki.wikidot.com/scp-1123
scp-1124,Xenoplague,Keter,132,"['animal', 'artifact', 'audio', 'featured', 'hostile', 'sapient']",https://scp-wiki.wikidot.com/scp-1124
scp-1125,Answer Dice,Euclid,228,"['artifact', 'compulsion', 'factory', 'mind-affecting', 'polyhedral']",https://scp-wiki.wikidot.com/scp-1125
scp-1126,Agent Palmer,Safe,237,"['alive', 'mobile', 'plant', 'sapient', 'tree']",https://scp-wiki.wikidot.com/scp-1126
scp-1127,A Film Festival,Safe,376,"['are-we-cool-yet', 'artistic', 'media', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1127
scp-1128,Aquatic Horror,Euclid,607,"['aquatic', 'cognitohazard', 'infohazard', 'predatory', 'visual']",https://scp-wiki.wikidot.com/scp-1128
scp-1129,Hyperarousal Response,Euclid,155,"['biological', 'cognitohazard', 'infohazard', 'mathematical', 'memory-affecting', 'mind-affecting', 'rewrite', 'visual']",https://scp-wiki.wikidot.com/scp-1129
scp-1130,A Handy Shortcut,Safe,198,"['appliance', 'electronic', 'event-featured', 'extradimensional', 'featured', 'portal']",https://scp-wiki.wikidot.com/scp-1130
scp-1131,The Oscar Bug,Euclid,256,"['airborne', 'alive', 'animal', 'featured', 'insect', 'memory-affecting', 'mind-affecting', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1131
scp-1132,Snake Tongue,Safe,175,"['alive', 'humanoid', 'reptile', 'sapient', 'snake']",https://scp-wiki.wikidot.com/scp-1132
scp-1133,Intravenous Sin,Safe,179,"['chemical', 'electronic', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1133
scp-1134,Lead Paint,Safe,73,"['artifact', 'ectoentropic', 'entropic', 'liquid']",https://scp-wiki.wikidot.com/scp-1134
scp-1135,Living Village,Euclid,259,"['biological', 'city', 'fungus', 'manna-charitable-foundation', 'self-repairing']",https://scp-wiki.wikidot.com/scp-1135
scp-1136,Subjective Directional Gravity,Euclid,207,"['alive', 'animal', 'gravity', 'reptile', 'species']",https://scp-wiki.wikidot.com/scp-1136
scp-1137,Perfect Sphere,Euclid,187,"['compulsion', 'infohazard', 'memetic', 'mind-affecting', 'sphere']",https://scp-wiki.wikidot.com/scp-1137
scp-1138,Book of Letters,Euclid,109,"['cognitohazard', 'document', 'meta', 'metamorphic', 'visual']",https://scp-wiki.wikidot.com/scp-1138
scp-1139,The Broken Tongue,Euclid,257,"['artifact', 'broken-god', 'language', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1139
scp-1140,Gurgles,Safe,140,"['acoustic', 'artifact', 'sapient']",https://scp-wiki.wikidot.com/scp-1140
scp-1141,Entrepreneurial Spirit,Keter,262,"['building', 'exchange', 'extradimensional', 'food', 'teleportation', 'uncontained']",https://scp-wiki.wikidot.com/scp-1141
scp-1142,A Cry for Help,Safe,306,"['extradimensional', 'k-class-scenario', 'temporal', 'transmission', 'vehicle']",https://scp-wiki.wikidot.com/scp-1142
scp-1143,Cool Guys Don't Look at Explosions,Safe,83,"['ectoentropic', 'entropic']",https://scp-wiki.wikidot.com/scp-1143
scp-1144,Orion Scales,Safe,133,"['electronic', 'knowledge', 'tool']",https://scp-wiki.wikidot.com/scp-1144
scp-1145,Nagasaki Teddy,Euclid,90,"['bear', 'biological', 'light', 'radioactive', 'teleportation', 'toy']",https://scp-wiki.wikidot.com/scp-1145
scp-1146,Psycho Printer,Safe,173,"['appliance', 'auditory', 'autonomous', 'ectoentropic', 'entropic', 'sapient']",https://scp-wiki.wikidot.com/scp-1146
scp-1147,Adaptive Plum Tree,Euclid,402,"['alive', 'meta', 'metamorphic', 'plant', 'species', 'tree']",https://scp-wiki.wikidot.com/scp-1147
scp-1148,Imperfect Image,Safe,42,"['cognitohazard', 'compulsion', 'observational', 'visual']",https://scp-wiki.wikidot.com/scp-1148
scp-1149,Erratic Weather Vane,Euclid,36,"['artifact', 'electrical', 'meteorological']",https://scp-wiki.wikidot.com/scp-1149
scp-1150,The Passengers,Safe,122,"['autonomous', 'marshall-carter-and-dark', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-1150
scp-1151,A Handy Marker,Safe,225,"['extremity', 'mind-affecting', 'sensory', 'tool']",https://scp-wiki.wikidot.com/scp-1151
scp-1152,A Common Raccoon,Safe,436,"['alive', 'auditory', 'cognitohazard', 'hallucination', 'humanoid', 'sapient', 'sensory', 'visual']",https://scp-wiki.wikidot.com/scp-1152
scp-1153,Programmable Patients,Safe,157,"['computer', 'contagion', 'humanoid']",https://scp-wiki.wikidot.com/scp-1153
scp-1154,Conceptual Dragon,Safe,169,"['artistic', 'fire', 'media', 'memetic', 'mind-affecting', 'narrative', 'reptile', 'visual']",https://scp-wiki.wikidot.com/scp-1154
scp-1155,Predatory Street Art,Keter,501,"['artistic', 'bird', 'compulsion', 'indestructible', 'intangible', 'observational', 'predatory', 'teleportation', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1155
scp-1156,Wellington the Wonder Horse,Safe,326,"['alive', 'animal', 'equine', 'genetic', 'marshall-carter-and-dark', 'sapient', 'telekinetic']",https://scp-wiki.wikidot.com/scp-1156
scp-1157,Bifurcating Man,Keter,244,"['alive', 'humanoid', 'sapient']",https://scp-wiki.wikidot.com/scp-1157
scp-1158,Arboreal Jellyfish Puppeteers,Euclid,162,"['alive', 'invertebrate', 'predatory', 'rewrite', 'species']",https://scp-wiki.wikidot.com/scp-1158
scp-1159,The Wind Harp,Safe,188,"['artifact', 'audio', 'infohazard', 'meta', 'tool']",https://scp-wiki.wikidot.com/scp-1159
scp-1160,Effective Containment,Safe,560,"['airborne', 'alive', 'bird', 'ectoentropic', 'entropic', 'hostile', 'indestructible', 'insect', 'observational', 'visual']",https://scp-wiki.wikidot.com/scp-1160
scp-1161,How-To Book,Safe,296,"['document', 'knowledge', 'meta', 'metamorphic']",https://scp-wiki.wikidot.com/scp-1161
scp-1162,Astronaut Joe,Safe,157,"['building', 'indestructible', 'reality-bending']",https://scp-wiki.wikidot.com/scp-1162
scp-1163,Face Swapper,Euclid,109,"['humanoid', 'mind-affecting', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1163
scp-1164,Echoing Epitaph,Safe,74,"['acoustic', 'artifact', 'humanoid', 'meta', 'metamorphic']",https://scp-wiki.wikidot.com/scp-1164
scp-1165,Minus Level,Euclid,428,"['city', 'extradimensional', 'location']",https://scp-wiki.wikidot.com/scp-1165
scp-1166,Perfect Lab Specimen,Safe,251,"['alive', 'animal', 'ethics-committee', 'genetic', 'rodent', 'sapient', 'self-repairing']",https://scp-wiki.wikidot.com/scp-1166
scp-1167,Disembodied Robot Head,Euclid,227,"['acoustic', 'language']",https://scp-wiki.wikidot.com/scp-1167
scp-1168,A Highly Immature and Completely Unofficial Parody,Safe,181,"['are-we-cool-yet', 'compulsion', 'currency', 'game', 'gamers-against-weed', 'humanoid', 'inscription', 'jude-kriyot', 'sculpture']",https://scp-wiki.wikidot.com/scp-1168
scp-1169,Lamarck's Giraffe,Safe,155,"['animal', 'artifact', 'gaseous', 'light', 'liquid', 'reviewers-spotlight', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1169
scp-1170,Romantic Ghost,Euclid,178,"['extradimensional', 'featured', 'hallucination', 'humanoid', 'location', 'mind-affecting', 'sapient']",https://scp-wiki.wikidot.com/scp-1170
scp-1171,Humans Go Home,Euclid,1882,"['building', 'extradimensional', 'location', 'sapient']",https://scp-wiki.wikidot.com/scp-1171
scp-1172,Double Word Scare,Safe,241,"['biological', 'featured', 'game', 'predictive']",https://scp-wiki.wikidot.com/scp-1172
scp-1173,The Islamic Republic of Eastern Samothrace,Euclid,830,"['auditory', 'hallucination', 'knowledge', 'memetic', 'memory-affecting']",https://scp-wiki.wikidot.com/scp-1173
scp-1174,The Wreck of the Edmund Fitzgerald,Euclid,145,"['aquatic', 'hallucination', 'humanoid', 'mind-affecting', 'transfiguration', 'vehicle', 'visual']",https://scp-wiki.wikidot.com/scp-1174
scp-1175,Bovine Icon and Guards,Euclid,192,"['autonomous', 'bovine', 'featured', 'sculpture', 'self-repairing']",https://scp-wiki.wikidot.com/scp-1175
scp-1176,Mellified Man,Euclid,326,"['biohazard', 'blood', 'food', 'humanoid', 'liquid', 'manna-charitable-foundation']",https://scp-wiki.wikidot.com/scp-1176
scp-1177,The Coupon Cutter,Safe,332,"['alive', 'cognitohazard', 'exchange', 'humanoid', 'mind-affecting', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-1177
scp-1178,Floating ICBM,Keter,201,"['airborne', 'gru-division-p', 'military', 'radioactive', 'rewritable', 'transmission', 'weapon']",https://scp-wiki.wikidot.com/scp-1178
scp-1179,Centralian Fire Demon,Keter,180,"['autonomous', 'fire', 'hostile', 'humanoid', 'location', 'sculpture']",https://scp-wiki.wikidot.com/scp-1179
scp-1180,A Lovely Bunch of Coconuts,Safe,193,"['alive', 'featured', 'plant', 'species']",https://scp-wiki.wikidot.com/scp-1180
scp-1181,Interactive Kaleidoscope,Safe,27,"['ectoentropic', 'entropic', 'location']",https://scp-wiki.wikidot.com/scp-1181
scp-1182,Clockwork Octopus,Safe,148,"['cephalopod', 'clockwork', 'hallucination', 'sculpture', 'sensory', 'visual']",https://scp-wiki.wikidot.com/scp-1182
scp-1183,Piles of Everything,Euclid,181,"['ectoentropic', 'entropic', 'historical', 'island', 'location']",https://scp-wiki.wikidot.com/scp-1183
scp-1184,Truth,Safe,342,"['event-featured', 'featured', 'inscription', 'jewelry', 'memory-affecting', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1184
scp-1185,Self-Supplying Gasoline Pump,Euclid,140,"['artifact', 'biological', 'mechanical', 'subterranean']",https://scp-wiki.wikidot.com/scp-1185
scp-1186,Cochlear Cicadas,Euclid,63,"['acoustic', 'animal', 'auditory', 'biological', 'insect', 'knowledge', 'religious']",https://scp-wiki.wikidot.com/scp-1186
scp-1187,Stationary ATV,Safe,114,"['mechanical', 'telekinetic', 'vehicle']",https://scp-wiki.wikidot.com/scp-1187
scp-1188,Matter-Displacing Flashlight,Safe,229,"['electrical', 'spatial', 'tool']",https://scp-wiki.wikidot.com/scp-1188
scp-1189,The Sound,Euclid,54,"['acoustic', 'auditory', 'cognitohazard', 'compulsion', 'mind-affecting']",https://scp-wiki.wikidot.com/scp-1189
scp-1190,Universal Simulator,Safe,247,"['compulsion', 'computer']",https://scp-wiki.wikidot.com/scp-1190
scp-1191,Criminal Past,Safe,95,"['mind-affecting', 'tree']",https://scp-wiki.wikidot.com/scp-1191
scp-1192,"""Timmy""",Euclid,656,"['airborne', 'alive', 'animal', 'artistic', 'bird', 'sapient']",https://scp-wiki.wikidot.com/scp-1192
scp-1193,Buried Giant,Safe,877,"['appliance', 'auditory', 'extremity', 'humanoid', 'light', 'reviewers-spotlight', 'subterranean', 'thermal']",https://scp-wiki.wikidot.com/scp-1193
scp-1194,Damaged Toy Horse,Safe,147,"['alive', 'animal', 'dr-wondertainment', 'equine', 'toy']",https://scp-wiki.wikidot.com/scp-1194
scp-1195,Child's Storybook,Safe,241,"['document', 'language', 'narrative', 'rewrite', 'sapient']",https://scp-wiki.wikidot.com/scp-1195
scp-1196,Chairopractors,Safe,192,"['artifact', 'autonomous', 'location']",https://scp-wiki.wikidot.com/scp-1196
scp-1197,Room For One,Euclid,232,"['building', 'ectoentropic', 'entropic', 'indestructible', 'location']",https://scp-wiki.wikidot.com/scp-1197
scp-1198,Endless Echo,Safe,118,"['acoustic', 'auditory', 'cognitohazard', 'hallucination', 'sensory']",https://scp-wiki.wikidot.com/scp-1198
scp-1199,Fleshtone Paint,Safe,149,"['artifact', 'biological', 'chemical', 'ectoentropic', 'entropic']",https://scp-wiki.wikidot.com/scp-1199
scp-1200,A Little Taste Of Factory,Safe,232,"['factory', 'featured', 'food', 'humanoid', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1200
scp-1201,Zoroaster's Well,Euclid,125,"['game', 'location', 'primate', 'sapient']",https://scp-wiki.wikidot.com/scp-1201
scp-1202,Lost Voice,Euclid,149,"['auditory', 'contagion', 'hallucination', 'sapient']",https://scp-wiki.wikidot.com/scp-1202
scp-1203,Ouroboros,Euclid,160,"['humanoid', 'loop', 'sapient', 'serpents-hand']",https://scp-wiki.wikidot.com/scp-1203
scp-1204,The Social Disease,Euclid,32,"['biological', 'ethics-committee', 'mind-affecting', 'neurological', 'parasitic', 'rewritable', 'rewrite']",https://scp-wiki.wikidot.com/scp-1204
scp-1205,Wallflower,Safe,142,"['acoustic', 'artifact', 'cognitohazard', 'self-repairing', 'visual']",https://scp-wiki.wikidot.com/scp-1205
scp-1206,Lost Muse,Safe,275,"['language', 'location', 'mind-affecting', 'visual']",https://scp-wiki.wikidot.com/scp-1206
scp-1207,Not a Mirror,Safe,303,"['are-we-cool-yet', 'artifact', 'cognitohazard', 'mind-affecting', 'rewrite', 'visual']",https://scp-wiki.wikidot.com/scp-1207
scp-1208,WaffleMaster 3000,Safe,169,"['appliance', 'electrical', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1208
scp-1209,Many Eyes in Many Places,Euclid,110,"['genetic', 'humanoid', 'sapient', 'sensory', 'visual']",https://scp-wiki.wikidot.com/scp-1209
scp-1210,Anomalous Radar Station,Euclid,67,"['extradimensional', 'island', 'location', 'temporal']",https://scp-wiki.wikidot.com/scp-1210
scp-1211,King in the Castle,Euclid,45,"['building', 'memory-affecting', 'mind-affecting', 'temporal']",https://scp-wiki.wikidot.com/scp-1211
scp-1212,Irresponsible Competition,Safe,176,"['artifact', 'game', 'hallucination', 'meta', 'metamorphic', 'mind-affecting', 'toxic']",https://scp-wiki.wikidot.com/scp-1212
scp-1213,Orphaned Catapult,Safe,157,"['autonomous', 'mechanical', 'predatory', 'teleportation', 'weapon']",https://scp-wiki.wikidot.com/scp-1213
scp-1214,Anomalous Random Number Generator,Safe,199,"['cognitohazard', 'computer', 'sapient', 'visual']",https://scp-wiki.wikidot.com/scp-1214
scp-1215,Peri Logismon,Euclid,76,"['artistic', 'document', 'mind-affecting', 'religious']",https://scp-wiki.wikidot.com/scp-1215
scp-1216,Pyrami,Safe,169,"['autonomous', 'building', 'extradimensional', 'polyhedral', 'portal', 'species']",https://scp-wiki.wikidot.com/scp-1216
scp-1217,An Office Complex,Safe,98,"['building', 'feline']",https://scp-wiki.wikidot.com/scp-1217
scp-1218,One-Way Glass,Safe,174,"['artifact', 'humanoid']",https://scp-wiki.wikidot.com/scp-1218
scp-1219,Whistler,Euclid,51,"['acoustic', 'hostile', 'intangible', 'light', 'mobile', 'observational']",https://scp-wiki.wikidot.com/scp-1219
scp-1220,Logos,Safe,218,"['language', 'media']",https://scp-wiki.wikidot.com/scp-1220
scp-1221,Unidentified Bus,Safe,178,"['memory-affecting', 'mind-affecting', 'vehicle']",https://scp-wiki.wikidot.com/scp-1221
scp-1222,Stasis Box,Safe,28,"['artifact', 'cognitohazard', 'tactile', 'visual']",https://scp-wiki.wikidot.com/scp-1222
scp-1223,Photographic Memory,Safe,175,"['appliance', 'cognitohazard', 'electronic', 'memory-affecting', 'observational', 'visual']",https://scp-wiki.wikidot.com/scp-1223
scp-1224,Li'l Chemist Kit,Safe,161,"['chemical', 'dr-wondertainment', 'toy']",https://scp-wiki.wikidot.com/scp-1224
scp-1225,The Worst Christmas,Safe,89,"['artifact', 'entropic', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1225
scp-1226,Postmodernism,Safe,98,"['are-we-cool-yet', 'artistic', 'cognitohazard', 'transfiguration', 'visual']",https://scp-wiki.wikidot.com/scp-1226
scp-1227,The Family Man,Euclid,167,"['alive', 'contagion', 'humanoid', 'sapient', 'transfiguration']",https://scp-wiki.wikidot.com/scp-1227
scp-1228,The Fan Club,Euclid,169,"['computer', 'document', 'online', 'telepathic']",https://scp-wiki.wikidot.com/scp-1228
scp-1229,Thirty-Seven Films Starring Lana Neal,Safe,270,"['auditory', 'humanoid', 'media', 'transmission', 'visual']",https://scp-wiki.wikidot.com/scp-1229
scp-1230,A Hero is Born,Safe,1511,"['document', 'memory-affecting', 'sleep']",https://scp-wiki.wikidot.com/scp-1230
scp-1231,The Theoretical Family,Euclid,535,"['autonomous', 'computer', 'infohazard', 'loop', 'media', 'visual']",https://scp-wiki.wikidot.com/scp-1231
scp-1232,Novosadov Syndrome,Safe,78,"['biohazard', 'biological', 'contagion', 'gru-division-p', 'mind-affecting', 'reproductive']",https://scp-wiki.wikidot.com/scp-1232
scp-1233,The Lunatic,Keter,728,"['airborne', 'ectoentropic', 'entropic', 'humanoid', 'indestructible', 'moon', 'sapient', 'uncontained']",https://scp-wiki.wikidot.com/scp-1233
scp-1234,An Abandoned Bakery,Keter,196,"['autonomous', 'building', 'event-featured', 'featured', 'food']",https://scp-wiki.wikidot.com/scp-1234
scp-1235,Atlas Microcosm,Euclid,300,"['document', 'hostile', 'microscopic', 'sapient']",https://scp-wiki.wikidot.com/scp-1235
scp-1236,Four Paintings,Safe,105,"['artistic', 'visual']",https://scp-wiki.wikidot.com/scp-1236
scp-1237,The Epsilon Wave,Keter,498,"['ectoentropic', 'entropic', 'genetic', 'k-class-scenario', 'sleep', 'telekinetic', 'uncontained']",https://scp-wiki.wikidot.com/scp-1237
scp-1238,Tunnelfish,Keter,254,"['animal', 'aquatic', 'fish', 'geological', 'k-class-scenario', 'species']",https://scp-wiki.wikidot.com/scp-1238
scp-1239,Adult Play Area,Safe,259,"['appliance', 'hallucination', 'light', 'observational', 'visual']",https://scp-wiki.wikidot.com/scp-1239
scp-1240,The Mixed-up Pet Shop,Euclid,148,"['alive', 'animal']",https://scp-wiki.wikidot.com/scp-1240
scp-1241,Livin' With Werewolves,Neutralized,331,"['canine', 'humanoid', 'performance', 'transmission']",https://scp-wiki.wikidot.com/scp-1241
scp-1242,Doppelganger Virus,Euclid,66,"['alive', 'humanoid', 'sapient', 'virus']",https://scp-wiki.wikidot.com/scp-1242
scp-1243,Relocation Services,Euclid,212,"['computer', 'ectoentropic', 'entropic', 'humanoid', 'online', 'uncontained']",https://scp-wiki.wikidot.com/scp-1243
